NAME,state,county,tract,block group
"Block Group 3, Census Tract 2621, Essex County, Massachusetts",25,009,262100,3
"Block Group 3, Census Tract 2684, Essex County, Massachusetts",25,009,268400,3
"Block Group 1, Census Tract 2701, Essex County, Massachusetts",25,009,270100,1
"Block Group 2, Census Tract 2701, Essex County, Massachusetts",25,009,270100,2
"Block Group 2, Census Tract 2604.01, Essex County, Massachusetts",25,009,260401,2
"Block Group 3, Census Tract 2604.01, Essex County, Massachusetts",25,009,260401,3
"Block Group 1, Census Tract 2604.01, Essex County, Massachusetts",25,009,260401,1
"Block Group 1, Census Tract 2054, Essex County, Massachusetts",25,009,205400,1
"Block Group 2, Census Tract 2611.02, Essex County, Massachusetts",25,009,261102,2
"Block Group 2, Census Tract 2661, Essex County, Massachusetts",25,009,266100,2
"Block Group 3, Census Tract 2661, Essex County, Massachusetts",25,009,266100,3
"Block Group 4, Census Tract 2661, Essex County, Massachusetts",25,009,266100,4
"Block Group 1, Census Tract 2661, Essex County, Massachusetts",25,009,266100,1
"Block Group 5, Census Tract 2661, Essex County, Massachusetts",25,009,266100,5
"Block Group 1, Census Tract 2683, Essex County, Massachusetts",25,009,268300,1
"Block Group 2, Census Tract 2683, Essex County, Massachusetts",25,009,268300,2
"Block Group 3, Census Tract 2683, Essex County, Massachusetts",25,009,268300,3
"Block Group 4, Census Tract 2683, Essex County, Massachusetts",25,009,268300,4
"Block Group 3, Census Tract 2054, Essex County, Massachusetts",25,009,205400,3
"Block Group 2, Census Tract 2054, Essex County, Massachusetts",25,009,205400,2
"Block Group 2, Census Tract 2072, Essex County, Massachusetts",25,009,207200,2
"Block Group 1, Census Tract 2072, Essex County, Massachusetts",25,009,207200,1
"Block Group 3, Census Tract 2102, Essex County, Massachusetts",25,009,210200,3
"Block Group 1, Census Tract 2102, Essex County, Massachusetts",25,009,210200,1
"Block Group 2, Census Tract 2102, Essex County, Massachusetts",25,009,210200,2
"Block Group 1, Census Tract 2111, Essex County, Massachusetts",25,009,211100,1
"Block Group 2, Census Tract 2111, Essex County, Massachusetts",25,009,211100,2
"Block Group 3, Census Tract 2111, Essex County, Massachusetts",25,009,211100,3
"Block Group 4, Census Tract 2111, Essex County, Massachusetts",25,009,211100,4
"Block Group 2, Census Tract 2181, Essex County, Massachusetts",25,009,218100,2
"Block Group 3, Census Tract 2181, Essex County, Massachusetts",25,009,218100,3
"Block Group 4, Census Tract 2181, Essex County, Massachusetts",25,009,218100,4
"Block Group 1, Census Tract 2181, Essex County, Massachusetts",25,009,218100,1
"Block Group 5, Census Tract 2181, Essex County, Massachusetts",25,009,218100,5
"Block Group 2, Census Tract 2161, Essex County, Massachusetts",25,009,216100,2
"Block Group 1, Census Tract 2104, Essex County, Massachusetts",25,009,210400,1
"Block Group 3, Census Tract 2104, Essex County, Massachusetts",25,009,210400,3
"Block Group 4, Census Tract 2104, Essex County, Massachusetts",25,009,210400,4
"Block Group 2, Census Tract 2104, Essex County, Massachusetts",25,009,210400,2
"Block Group 4, Census Tract 2105, Essex County, Massachusetts",25,009,210500,4
"Block Group 1, Census Tract 2105, Essex County, Massachusetts",25,009,210500,1
"Block Group 2, Census Tract 2105, Essex County, Massachusetts",25,009,210500,2
"Block Group 3, Census Tract 2105, Essex County, Massachusetts",25,009,210500,3
"Block Group 2, Census Tract 2131, Essex County, Massachusetts",25,009,213100,2
"Block Group 3, Census Tract 2131, Essex County, Massachusetts",25,009,213100,3
"Block Group 1, Census Tract 2131, Essex County, Massachusetts",25,009,213100,1
"Block Group 2, Census Tract 2171, Essex County, Massachusetts",25,009,217100,2
"Block Group 1, Census Tract 2171, Essex County, Massachusetts",25,009,217100,1
"Block Group 3, Census Tract 2171, Essex County, Massachusetts",25,009,217100,3
"Block Group 3, Census Tract 2232, Essex County, Massachusetts",25,009,223200,3
"Block Group 2, Census Tract 2232, Essex County, Massachusetts",25,009,223200,2
"Block Group 1, Census Tract 2232, Essex County, Massachusetts",25,009,223200,1
"Block Group 1, Census Tract 2161, Essex County, Massachusetts",25,009,216100,1
"Block Group 3, Census Tract 2172.01, Essex County, Massachusetts",25,009,217201,3
"Block Group 1, Census Tract 2172.01, Essex County, Massachusetts",25,009,217201,1
"Block Group 2, Census Tract 2172.01, Essex County, Massachusetts",25,009,217201,2
"Block Group 2, Census Tract 2174, Essex County, Massachusetts",25,009,217400,2
"Block Group 4, Census Tract 2174, Essex County, Massachusetts",25,009,217400,4
"Block Group 1, Census Tract 2174, Essex County, Massachusetts",25,009,217400,1
"Block Group 3, Census Tract 2174, Essex County, Massachusetts",25,009,217400,3
"Block Group 2, Census Tract 2508, Essex County, Massachusetts",25,009,250800,2
"Block Group 5, Census Tract 2508, Essex County, Massachusetts",25,009,250800,5
"Block Group 1, Census Tract 2508, Essex County, Massachusetts",25,009,250800,1
"Block Group 3, Census Tract 2508, Essex County, Massachusetts",25,009,250800,3
"Block Group 4, Census Tract 2508, Essex County, Massachusetts",25,009,250800,4
"Block Group 2, Census Tract 2517, Essex County, Massachusetts",25,009,251700,2
"Block Group 4, Census Tract 2517, Essex County, Massachusetts",25,009,251700,4
"Block Group 3, Census Tract 2517, Essex County, Massachusetts",25,009,251700,3
"Block Group 1, Census Tract 2517, Essex County, Massachusetts",25,009,251700,1
"Block Group 2, Census Tract 2518, Essex County, Massachusetts",25,009,251800,2
"Block Group 1, Census Tract 2518, Essex County, Massachusetts",25,009,251800,1
"Block Group 3, Census Tract 2518, Essex County, Massachusetts",25,009,251800,3
"Block Group 4, Census Tract 2518, Essex County, Massachusetts",25,009,251800,4
"Block Group 5, Census Tract 2042, Essex County, Massachusetts",25,009,204200,5
"Block Group 4, Census Tract 2042, Essex County, Massachusetts",25,009,204200,4
"Block Group 1, Census Tract 2042, Essex County, Massachusetts",25,009,204200,1
"Block Group 3, Census Tract 2042, Essex County, Massachusetts",25,009,204200,3
"Block Group 2, Census Tract 2042, Essex County, Massachusetts",25,009,204200,2
"Block Group 2, Census Tract 2052, Essex County, Massachusetts",25,009,205200,2
"Block Group 5, Census Tract 2052, Essex County, Massachusetts",25,009,205200,5
"Block Group 3, Census Tract 2052, Essex County, Massachusetts",25,009,205200,3
"Block Group 4, Census Tract 2052, Essex County, Massachusetts",25,009,205200,4
"Block Group 1, Census Tract 2052, Essex County, Massachusetts",25,009,205200,1
"Block Group 1, Census Tract 2061, Essex County, Massachusetts",25,009,206100,1
"Block Group 3, Census Tract 2064, Essex County, Massachusetts",25,009,206400,3
"Block Group 1, Census Tract 2064, Essex County, Massachusetts",25,009,206400,1
"Block Group 4, Census Tract 2064, Essex County, Massachusetts",25,009,206400,4
"Block Group 2, Census Tract 2064, Essex County, Massachusetts",25,009,206400,2
"Block Group 4, Census Tract 2526.01, Essex County, Massachusetts",25,009,252601,4
"Block Group 2, Census Tract 2532.05, Essex County, Massachusetts",25,009,253205,2
"Block Group 3, Census Tract 2526.01, Essex County, Massachusetts",25,009,252601,3
"Block Group 2, Census Tract 2526.01, Essex County, Massachusetts",25,009,252601,2
"Block Group 1, Census Tract 2532.05, Essex County, Massachusetts",25,009,253205,1
"Block Group 2, Census Tract 2504, Essex County, Massachusetts",25,009,250400,2
"Block Group 1, Census Tract 2512, Essex County, Massachusetts",25,009,251200,1
"Block Group 3, Census Tract 2504, Essex County, Massachusetts",25,009,250400,3
"Block Group 1, Census Tract 2509, Essex County, Massachusetts",25,009,250900,1
"Block Group 2, Census Tract 2509, Essex County, Massachusetts",25,009,250900,2
"Block Group 1, Census Tract 2525.02, Essex County, Massachusetts",25,009,252502,1
"Block Group 1, Census Tract 2543.02, Essex County, Massachusetts",25,009,254302,1
"Block Group 2, Census Tract 2543.02, Essex County, Massachusetts",25,009,254302,2
"Block Group 3, Census Tract 2606, Essex County, Massachusetts",25,009,260600,3
"Block Group 1, Census Tract 2603.01, Essex County, Massachusetts",25,009,260301,1
"Block Group 3, Census Tract 2603.01, Essex County, Massachusetts",25,009,260301,3
"Block Group 2, Census Tract 2603.01, Essex County, Massachusetts",25,009,260301,2
"Block Group 2, Census Tract 2606, Essex County, Massachusetts",25,009,260600,2
"Block Group 1, Census Tract 2606, Essex County, Massachusetts",25,009,260600,1
"Block Group 1, Census Tract 2608, Essex County, Massachusetts",25,009,260800,1
"Block Group 2, Census Tract 2608, Essex County, Massachusetts",25,009,260800,2
"Block Group 1, Census Tract 2609, Essex County, Massachusetts",25,009,260900,1
"Block Group 4, Census Tract 2609, Essex County, Massachusetts",25,009,260900,4
"Block Group 1, Census Tract 2522.02, Essex County, Massachusetts",25,009,252202,1
"Block Group 2, Census Tract 2522.02, Essex County, Massachusetts",25,009,252202,2
"Block Group 1, Census Tract 2526.02, Essex County, Massachusetts",25,009,252602,1
"Block Group 1, Census Tract 2043, Essex County, Massachusetts",25,009,204300,1
"Block Group 3, Census Tract 2043, Essex County, Massachusetts",25,009,204300,3
"Block Group 2, Census Tract 2043, Essex County, Massachusetts",25,009,204300,2
"Block Group 1, Census Tract 2051, Essex County, Massachusetts",25,009,205100,1
"Block Group 5, Census Tract 2051, Essex County, Massachusetts",25,009,205100,5
"Block Group 2, Census Tract 2051, Essex County, Massachusetts",25,009,205100,2
"Block Group 4, Census Tract 2051, Essex County, Massachusetts",25,009,205100,4
"Block Group 3, Census Tract 2051, Essex County, Massachusetts",25,009,205100,3
"Block Group 1, Census Tract 2055, Essex County, Massachusetts",25,009,205500,1
"Block Group 3, Census Tract 2071, Essex County, Massachusetts",25,009,207100,3
"Block Group 1, Census Tract 2071, Essex County, Massachusetts",25,009,207100,1
"Block Group 2, Census Tract 2071, Essex County, Massachusetts",25,009,207100,2
"Block Group 3, Census Tract 2081.01, Essex County, Massachusetts",25,009,208101,3
"Block Group 4, Census Tract 2081.01, Essex County, Massachusetts",25,009,208101,4
"Block Group 2, Census Tract 2219.02, Essex County, Massachusetts",25,009,221902,2
"Block Group 3, Census Tract 2033.02, Essex County, Massachusetts",25,009,203302,3
"Block Group 1, Census Tract 2033.02, Essex County, Massachusetts",25,009,203302,1
"Block Group 2, Census Tract 2033.02, Essex County, Massachusetts",25,009,203302,2
"Block Group 2, Census Tract 2544.03, Essex County, Massachusetts",25,009,254403,2
"Block Group 3, Census Tract 2671.01, Essex County, Massachusetts",25,009,267101,3
"Block Group 2, Census Tract 2671.01, Essex County, Massachusetts",25,009,267101,2
"Block Group 3, Census Tract 2161, Essex County, Massachusetts",25,009,216100,3
"Block Group 1, Census Tract 2607, Essex County, Massachusetts",25,009,260700,1
"Block Group 2, Census Tract 2651.01, Essex County, Massachusetts",25,009,265101,2
"Block Group 3, Census Tract 2651.01, Essex County, Massachusetts",25,009,265101,3
"Block Group 1, Census Tract 2651.01, Essex County, Massachusetts",25,009,265101,1
"Block Group 4, Census Tract 2651.01, Essex County, Massachusetts",25,009,265101,4
"Block Group 3, Census Tract 2682, Essex County, Massachusetts",25,009,268200,3
"Block Group 1, Census Tract 2682, Essex County, Massachusetts",25,009,268200,1
"Block Group 2, Census Tract 2682, Essex County, Massachusetts",25,009,268200,2
"Block Group 4, Census Tract 2682, Essex County, Massachusetts",25,009,268200,4
"Block Group 1, Census Tract 2041.02, Essex County, Massachusetts",25,009,204102,1
"Block Group 2, Census Tract 2041.02, Essex County, Massachusetts",25,009,204102,2
"Block Group 3, Census Tract 2059, Essex County, Massachusetts",25,009,205900,3
"Block Group 1, Census Tract 2059, Essex County, Massachusetts",25,009,205900,1
"Block Group 2, Census Tract 2059, Essex County, Massachusetts",25,009,205900,2
"Block Group 2, Census Tract 2068, Essex County, Massachusetts",25,009,206800,2
"Block Group 1, Census Tract 2068, Essex County, Massachusetts",25,009,206800,1
"Block Group 1, Census Tract 2103, Essex County, Massachusetts",25,009,210300,1
"Block Group 3, Census Tract 2103, Essex County, Massachusetts",25,009,210300,3
"Block Group 2, Census Tract 2103, Essex County, Massachusetts",25,009,210300,2
"Block Group 1, Census Tract 2176, Essex County, Massachusetts",25,009,217600,1
"Block Group 3, Census Tract 2176, Essex County, Massachusetts",25,009,217600,3
"Block Group 2, Census Tract 2176, Essex County, Massachusetts",25,009,217600,2
"Block Group 4, Census Tract 2176, Essex County, Massachusetts",25,009,217600,4
"Block Group 2, Census Tract 2233, Essex County, Massachusetts",25,009,223300,2
"Block Group 1, Census Tract 2233, Essex County, Massachusetts",25,009,223300,1
"Block Group 3, Census Tract 2233, Essex County, Massachusetts",25,009,223300,3
"Block Group 1, Census Tract 2542, Essex County, Massachusetts",25,009,254200,1
"Block Group 2, Census Tract 2542, Essex County, Massachusetts",25,009,254200,2
"Block Group 3, Census Tract 2542, Essex County, Massachusetts",25,009,254200,3
"Block Group 1, Census Tract 2544.01, Essex County, Massachusetts",25,009,254401,1
"Block Group 1, Census Tract 2601, Essex County, Massachusetts",25,009,260100,1
"Block Group 2, Census Tract 2601, Essex County, Massachusetts",25,009,260100,2
"Block Group 3, Census Tract 2601, Essex County, Massachusetts",25,009,260100,3
"Block Group 2, Census Tract 2631, Essex County, Massachusetts",25,009,263100,2
"Block Group 1, Census Tract 2631, Essex County, Massachusetts",25,009,263100,1
"Block Group 3, Census Tract 2631, Essex County, Massachusetts",25,009,263100,3
"Block Group 5, Census Tract 2691, Essex County, Massachusetts",25,009,269100,5
"Block Group 2, Census Tract 2022, Essex County, Massachusetts",25,009,202200,2
"Block Group 3, Census Tract 2022, Essex County, Massachusetts",25,009,202200,3
"Block Group 1, Census Tract 2022, Essex County, Massachusetts",25,009,202200,1
"Block Group 6, Census Tract 2022, Essex County, Massachusetts",25,009,202200,6
"Block Group 4, Census Tract 2022, Essex County, Massachusetts",25,009,202200,4
"Block Group 5, Census Tract 2022, Essex County, Massachusetts",25,009,202200,5
"Block Group 1, Census Tract 2046, Essex County, Massachusetts",25,009,204600,1
"Block Group 3, Census Tract 2046, Essex County, Massachusetts",25,009,204600,3
"Block Group 2, Census Tract 2046, Essex County, Massachusetts",25,009,204600,2
"Block Group 4, Census Tract 2046, Essex County, Massachusetts",25,009,204600,4
"Block Group 5, Census Tract 2046, Essex County, Massachusetts",25,009,204600,5
"Block Group 3, Census Tract 2610, Essex County, Massachusetts",25,009,261000,3
"Block Group 1, Census Tract 2611.02, Essex County, Massachusetts",25,009,261102,1
"Block Group 2, Census Tract 2602, Essex County, Massachusetts",25,009,260200,2
"Block Group 1, Census Tract 2610, Essex County, Massachusetts",25,009,261000,1
"Block Group 2, Census Tract 2610, Essex County, Massachusetts",25,009,261000,2
"Block Group 3, Census Tract 2056, Essex County, Massachusetts",25,009,205600,3
"Block Group 4, Census Tract 2056, Essex County, Massachusetts",25,009,205600,4
"Block Group 2, Census Tract 2056, Essex County, Massachusetts",25,009,205600,2
"Block Group 1, Census Tract 2056, Essex County, Massachusetts",25,009,205600,1
"Block Group 3, Census Tract 2058, Essex County, Massachusetts",25,009,205800,3
"Block Group 1, Census Tract 2058, Essex County, Massachusetts",25,009,205800,1
"Block Group 2, Census Tract 2058, Essex County, Massachusetts",25,009,205800,2
"Block Group 1, Census Tract 2070, Essex County, Massachusetts",25,009,207000,1
"Block Group 2, Census Tract 2070, Essex County, Massachusetts",25,009,207000,2
"Block Group 4, Census Tract 2106, Essex County, Massachusetts",25,009,210600,4
"Block Group 1, Census Tract 2084, Essex County, Massachusetts",25,009,208400,1
"Block Group 2, Census Tract 2084, Essex County, Massachusetts",25,009,208400,2
"Block Group 3, Census Tract 2084, Essex County, Massachusetts",25,009,208400,3
"Block Group 3, Census Tract 2106, Essex County, Massachusetts",25,009,210600,3
"Block Group 1, Census Tract 2106, Essex County, Massachusetts",25,009,210600,1
"Block Group 2, Census Tract 2106, Essex County, Massachusetts",25,009,210600,2
"Block Group 1, Census Tract 2109, Essex County, Massachusetts",25,009,210900,1
"Block Group 3, Census Tract 2109, Essex County, Massachusetts",25,009,210900,3
"Block Group 3, Census Tract 2214, Essex County, Massachusetts",25,009,221400,3
"Block Group 2, Census Tract 2214, Essex County, Massachusetts",25,009,221400,2
"Block Group 3, Census Tract 2041.01, Essex County, Massachusetts",25,009,204101,3
"Block Group 4, Census Tract 2041.01, Essex County, Massachusetts",25,009,204101,4
"Block Group 2, Census Tract 2041.01, Essex County, Massachusetts",25,009,204101,2
"Block Group 1, Census Tract 2041.01, Essex County, Massachusetts",25,009,204101,1
"Block Group 2, Census Tract 2045, Essex County, Massachusetts",25,009,204500,2
"Block Group 1, Census Tract 2045, Essex County, Massachusetts",25,009,204500,1
"Block Group 3, Census Tract 2045, Essex County, Massachusetts",25,009,204500,3
"Block Group 1, Census Tract 2047.01, Essex County, Massachusetts",25,009,204701,1
"Block Group 3, Census Tract 2047.01, Essex County, Massachusetts",25,009,204701,3
"Block Group 2, Census Tract 2047.01, Essex County, Massachusetts",25,009,204701,2
"Block Group 1, Census Tract 2053, Essex County, Massachusetts",25,009,205300,1
"Block Group 3, Census Tract 2053, Essex County, Massachusetts",25,009,205300,3
"Block Group 2, Census Tract 2053, Essex County, Massachusetts",25,009,205300,2
"Block Group 4, Census Tract 2053, Essex County, Massachusetts",25,009,205300,4
"Block Group 3, Census Tract 2057, Essex County, Massachusetts",25,009,205700,3
"Block Group 2, Census Tract 2057, Essex County, Massachusetts",25,009,205700,2
"Block Group 1, Census Tract 2057, Essex County, Massachusetts",25,009,205700,1
"Block Group 5, Census Tract 2057, Essex County, Massachusetts",25,009,205700,5
"Block Group 4, Census Tract 2057, Essex County, Massachusetts",25,009,205700,4
"Block Group 3, Census Tract 2069, Essex County, Massachusetts",25,009,206900,3
"Block Group 2, Census Tract 2069, Essex County, Massachusetts",25,009,206900,2
"Block Group 1, Census Tract 2069, Essex County, Massachusetts",25,009,206900,1
"Block Group 1, Census Tract 2107, Essex County, Massachusetts",25,009,210700,1
"Block Group 2, Census Tract 2107, Essex County, Massachusetts",25,009,210700,2
"Block Group 4, Census Tract 2107, Essex County, Massachusetts",25,009,210700,4
"Block Group 3, Census Tract 2107, Essex County, Massachusetts",25,009,210700,3
"Block Group 1, Census Tract 2172.02, Essex County, Massachusetts",25,009,217202,1
"Block Group 4, Census Tract 2172.02, Essex County, Massachusetts",25,009,217202,4
"Block Group 2, Census Tract 414, Franklin County, Massachusetts",25,011,041400,2
"Block Group 5, Census Tract 413, Franklin County, Massachusetts",25,011,041300,5
"Block Group 4, Census Tract 415.02, Franklin County, Massachusetts",25,011,041502,4
"Block Group 2, Census Tract 415.02, Franklin County, Massachusetts",25,011,041502,2
"Block Group 3, Census Tract 415.02, Franklin County, Massachusetts",25,011,041502,3
"Block Group 1, Census Tract 415.02, Franklin County, Massachusetts",25,011,041502,1
"Block Group 3, Census Tract 405.01, Franklin County, Massachusetts",25,011,040501,3
"Block Group 1, Census Tract 405.01, Franklin County, Massachusetts",25,011,040501,1
"Block Group 2, Census Tract 405.01, Franklin County, Massachusetts",25,011,040501,2
"Block Group 4, Census Tract 405.01, Franklin County, Massachusetts",25,011,040501,4
"Block Group 3, Census Tract 405.02, Franklin County, Massachusetts",25,011,040502,3
"Block Group 1, Census Tract 405.02, Franklin County, Massachusetts",25,011,040502,1
"Block Group 1, Census Tract 415.01, Franklin County, Massachusetts",25,011,041501,1
"Block Group 2, Census Tract 405.02, Franklin County, Massachusetts",25,011,040502,2
"Block Group 2, Census Tract 415.01, Franklin County, Massachusetts",25,011,041501,2
"Block Group 3, Census Tract 415.01, Franklin County, Massachusetts",25,011,041501,3
"Block Group 3, Census Tract 402, Franklin County, Massachusetts",25,011,040200,3
"Block Group 1, Census Tract 402, Franklin County, Massachusetts",25,011,040200,1
"Block Group 2, Census Tract 402, Franklin County, Massachusetts",25,011,040200,2
"Block Group 2, Census Tract 404, Franklin County, Massachusetts",25,011,040400,2
"Block Group 3, Census Tract 404, Franklin County, Massachusetts",25,011,040400,3
"Block Group 1, Census Tract 404, Franklin County, Massachusetts",25,011,040400,1
"Block Group 2, Census Tract 410, Franklin County, Massachusetts",25,011,041000,2
"Block Group 1, Census Tract 410, Franklin County, Massachusetts",25,011,041000,1
"Block Group 1, Census Tract 412, Franklin County, Massachusetts",25,011,041200,1
"Block Group 2, Census Tract 406, Franklin County, Massachusetts",25,011,040600,2
"Block Group 3, Census Tract 406, Franklin County, Massachusetts",25,011,040600,3
"Block Group 2, Census Tract 412, Franklin County, Massachusetts",25,011,041200,2
"Block Group 1, Census Tract 406, Franklin County, Massachusetts",25,011,040600,1
"Block Group 3, Census Tract 412, Franklin County, Massachusetts",25,011,041200,3
"Block Group 1, Census Tract 413, Franklin County, Massachusetts",25,011,041300,1
"Block Group 2, Census Tract 413, Franklin County, Massachusetts",25,011,041300,2
"Block Group 3, Census Tract 413, Franklin County, Massachusetts",25,011,041300,3
"Block Group 4, Census Tract 413, Franklin County, Massachusetts",25,011,041300,4
"Block Group 1, Census Tract 408, Franklin County, Massachusetts",25,011,040800,1
"Block Group 2, Census Tract 408, Franklin County, Massachusetts",25,011,040800,2
"Block Group 4, Census Tract 408, Franklin County, Massachusetts",25,011,040800,4
"Block Group 3, Census Tract 408, Franklin County, Massachusetts",25,011,040800,3
"Block Group 3, Census Tract 410, Franklin County, Massachusetts",25,011,041000,3
"Block Group 4, Census Tract 401, Franklin County, Massachusetts",25,011,040100,4
"Block Group 1, Census Tract 401, Franklin County, Massachusetts",25,011,040100,1
"Block Group 3, Census Tract 401, Franklin County, Massachusetts",25,011,040100,3
"Block Group 2, Census Tract 401, Franklin County, Massachusetts",25,011,040100,2
"Block Group 2, Census Tract 411, Franklin County, Massachusetts",25,011,041100,2
"Block Group 1, Census Tract 414, Franklin County, Massachusetts",25,011,041400,1
"Block Group 4, Census Tract 411, Franklin County, Massachusetts",25,011,041100,4
"Block Group 3, Census Tract 411, Franklin County, Massachusetts",25,011,041100,3
"Block Group 1, Census Tract 411, Franklin County, Massachusetts",25,011,041100,1
"Block Group 1, Census Tract 407.01, Franklin County, Massachusetts",25,011,040701,1
"Block Group 3, Census Tract 407.01, Franklin County, Massachusetts",25,011,040701,3
"Block Group 4, Census Tract 407.01, Franklin County, Massachusetts",25,011,040701,4
"Block Group 2, Census Tract 407.01, Franklin County, Massachusetts",25,011,040701,2
"Block Group 2, Census Tract 407.02, Franklin County, Massachusetts",25,011,040702,2
"Block Group 2, Census Tract 403, Franklin County, Massachusetts",25,011,040300,2
"Block Group 1, Census Tract 403, Franklin County, Massachusetts",25,011,040300,1
"Block Group 4, Census Tract 407.02, Franklin County, Massachusetts",25,011,040702,4
"Block Group 3, Census Tract 407.02, Franklin County, Massachusetts",25,011,040702,3
"Block Group 1, Census Tract 407.02, Franklin County, Massachusetts",25,011,040702,1
"Block Group 2, Census Tract 409, Franklin County, Massachusetts",25,011,040900,2
"Block Group 3, Census Tract 409, Franklin County, Massachusetts",25,011,040900,3
"Block Group 4, Census Tract 409, Franklin County, Massachusetts",25,011,040900,4
"Block Group 1, Census Tract 409, Franklin County, Massachusetts",25,011,040900,1
"Block Group 1, Census Tract 4231, Norfolk County, Massachusetts",25,021,423100,1
"Block Group 2, Census Tract 4231, Norfolk County, Massachusetts",25,021,423100,2
"Block Group 3, Census Tract 4231, Norfolk County, Massachusetts",25,021,423100,3
"Block Group 4, Census Tract 4231, Norfolk County, Massachusetts",25,021,423100,4
"Block Group 1, Census Tract 4043.02, Norfolk County, Massachusetts",25,021,404302,1
"Block Group 2, Census Tract 4043.02, Norfolk County, Massachusetts",25,021,404302,2
"Block Group 3, Census Tract 4043.02, Norfolk County, Massachusetts",25,021,404302,3
"Block Group 4, Census Tract 4081.02, Norfolk County, Massachusetts",25,021,408102,4
"Block Group 4, Census Tract 4081.01, Norfolk County, Massachusetts",25,021,408101,4
"Block Group 3, Census Tract 4061.02, Norfolk County, Massachusetts",25,021,406102,3
"Block Group 4, Census Tract 4061.02, Norfolk County, Massachusetts",25,021,406102,4
"Block Group 5, Census Tract 4212, Norfolk County, Massachusetts",25,021,421200,5
"Block Group 2, Census Tract 4421.03, Norfolk County, Massachusetts",25,021,442103,2
"Block Group 3, Census Tract 4421.03, Norfolk County, Massachusetts",25,021,442103,3
"Block Group 1, Census Tract 4421.03, Norfolk County, Massachusetts",25,021,442103,1
"Block Group 5, Census Tract 4104, Norfolk County, Massachusetts",25,021,410400,5
"Block Group 2, Census Tract 4181.01, Norfolk County, Massachusetts",25,021,418101,2
"Block Group 1, Census Tract 4181.01, Norfolk County, Massachusetts",25,021,418101,1
"Block Group 3, Census Tract 4181.01, Norfolk County, Massachusetts",25,021,418101,3
"Block Group 1, Census Tract 4412.03, Norfolk County, Massachusetts",25,021,441203,1
"Block Group 2, Census Tract 4412.03, Norfolk County, Massachusetts",25,021,441203,2
"Block Group 1, Census Tract 4180.03, Norfolk County, Massachusetts",25,021,418003,1
"Block Group 1, Census Tract 4177.01, Norfolk County, Massachusetts",25,021,417701,1
"Block Group 3, Census Tract 4177.01, Norfolk County, Massachusetts",25,021,417701,3
"Block Group 4, Census Tract 4177.01, Norfolk County, Massachusetts",25,021,417701,4
"Block Group 2, Census Tract 4177.01, Norfolk County, Massachusetts",25,021,417701,2
"Block Group 1, Census Tract 4177.02, Norfolk County, Massachusetts",25,021,417702,1
"Block Group 3, Census Tract 4177.02, Norfolk County, Massachusetts",25,021,417702,3
"Block Group 2, Census Tract 4177.02, Norfolk County, Massachusetts",25,021,417702,2
"Block Group 1, Census Tract 4181.02, Norfolk County, Massachusetts",25,021,418102,1
"Block Group 2, Census Tract 4181.02, Norfolk County, Massachusetts",25,021,418102,2
"Block Group 1, Census Tract 4180.04, Norfolk County, Massachusetts",25,021,418004,1
"Block Group 1, Census Tract 4226, Norfolk County, Massachusetts",25,021,422600,1
"Block Group 2, Census Tract 4226, Norfolk County, Massachusetts",25,021,422600,2
"Block Group 7, Census Tract 4226, Norfolk County, Massachusetts",25,021,422600,7
"Block Group 4, Census Tract 4226, Norfolk County, Massachusetts",25,021,422600,4
"Block Group 6, Census Tract 4226, Norfolk County, Massachusetts",25,021,422600,6
"Block Group 3, Census Tract 4226, Norfolk County, Massachusetts",25,021,422600,3
"Block Group 5, Census Tract 4226, Norfolk County, Massachusetts",25,021,422600,5
"Block Group 3, Census Tract 4227, Norfolk County, Massachusetts",25,021,422700,3
"Block Group 1, Census Tract 4227, Norfolk County, Massachusetts",25,021,422700,1
"Block Group 4, Census Tract 4227, Norfolk County, Massachusetts",25,021,422700,4
"Block Group 2, Census Tract 4227, Norfolk County, Massachusetts",25,021,422700,2
"Block Group 1, Census Tract 4412.02, Norfolk County, Massachusetts",25,021,441202,1
"Block Group 1, Census Tract 4431.01, Norfolk County, Massachusetts",25,021,443101,1
"Block Group 2, Census Tract 4431.01, Norfolk County, Massachusetts",25,021,443101,2
"Block Group 3, Census Tract 4431.01, Norfolk County, Massachusetts",25,021,443101,3
"Block Group 2, Census Tract 4561.02, Norfolk County, Massachusetts",25,021,456102,2
"Block Group 2, Census Tract 4153, Norfolk County, Massachusetts",25,021,415300,2
"Block Group 4, Census Tract 4422.02, Norfolk County, Massachusetts",25,021,442202,4
"Block Group 1, Census Tract 4422.02, Norfolk County, Massachusetts",25,021,442202,1
"Block Group 3, Census Tract 4422.02, Norfolk County, Massachusetts",25,021,442202,3
"Block Group 2, Census Tract 4422.02, Norfolk County, Massachusetts",25,021,442202,2
"Block Group 2, Census Tract 4412.04, Norfolk County, Massachusetts",25,021,441204,2
"Block Group 1, Census Tract 4412.04, Norfolk County, Massachusetts",25,021,441204,1
"Block Group 2, Census Tract 4113.02, Norfolk County, Massachusetts",25,021,411302,2
"Block Group 1, Census Tract 4113.02, Norfolk County, Massachusetts",25,021,411302,1
"Block Group 3, Census Tract 4113.02, Norfolk County, Massachusetts",25,021,411302,3
"Block Group 1, Census Tract 4422.01, Norfolk County, Massachusetts",25,021,442201,1
"Block Group 2, Census Tract 4422.01, Norfolk County, Massachusetts",25,021,442201,2
